"GEO_ID","NAME","B28006_001E","B28006_001M","B28006_002E","B28006_002M","B28006_003E","B28006_003M","B28006_004E","B28006_004M","B28006_005E","B28006_005M","B28006_006E","B28006_006M","B28006_007E","B28006_007M","B28006_008E","B28006_008M","B28006_009E","B28006_009M","B28006_010E","B28006_010M","B28006_011E","B28006_011M","B28006_012E","B28006_012M","B28006_013E","B28006_013M","B28006_014E","B28006_014M","B28006_015E","B28006_015M","B28006_016E","B28006_016M","B28006_017E","B28006_017M","B28006_018E","B28006_018M","B28006_019E","B28006_019M",
"0500000US01081","Lee County, Alabama","100779","1477","7899","1920","5912","1536","0","206","4250","1410","1662","942","1987","898","51045","4449","47236","4520","92","167","43648","4540","3496","1499","3809","1372","41835","3867","41335","3772","0","206","40134","3458","1201","873","500","437",
"0500000US01083","Limestone County, Alabama","65518","1714","7435","1938","6559","1853","0","206","6469","1842","90","155","876","512","40607","2786","38617","2706","33","56","37542","2619","1042","612","1990","1212","17476","2125","16982","2108","0","206","16754","2106","228","214","494","347",
"0500000US01089","Madison County, Alabama","252951","1223","16823","2469","13903","2187","0","206","12471","2038","1432","859","2920","914","123219","5503","117357","5245","447","458","109392","5338","7518","1902","5862","1678","112909","5846","111616","5770","341","387","108546","5815","2729","1040","1293","732",
"0500000US01095","Marshall County, Alabama","63924","423","11567","2083","10123","1928","0","206","9448","1898","675","401","1444","655","39364","2539","36629","2526","16","20","34664","2571","1949","785","2735","794","12993","1780","12824","1776","6","10","12362","1810","456","449","169","223",
"0500000US01097","Mobile County, Alabama","276337","1066","33554","4233","26918","2985","580","678","20968","2800","5370","1684","6636","3113","178838","5818","165001","5992","3259","2019","141211","6409","20531","3467","13837","2916","63945","3900","62659","3988","671","553","58966","3870","3022","1425","1286","581",
"0500000US01101","Montgomery County, Alabama","147843","1956","14916","2527","11551","2361","0","206","9028","1890","2523","1271","3365","1472","79791","3881","73592","4039","152","169","66994","4138","6446","2089","6199","1490","53136","3527","51483","3392","78","122","49246","3281","2159","1114","1653","690",
"0500000US01103","Morgan County, Alabama","80500","1517","10669","1784","8858","1773","0","206","7222","1575","1636","956","1811","695","50540","2422","45660","2767","0","206","38956","3146","6704","1863","4880","1754","19291","2215","19178","2208","0","206","18139","2174","1039","815","113","131",
"0500000US01115","St. Clair County, Alabama","60736","1229","7827","1842","7304","1841","153","253","5583","1728","1568","1542","523","461","44435","2249","42612","2640","704","699","37403","3126","4505","1794","1823","1185","8474","1697","8474","1697","0","206","8363","1682","111","130","0","206",
"0500000US01117","Shelby County, Alabama","147790","1200","9150","1776","7957","1651","0","206","6537","1564","1420","698","1193","657","72449","4103","70609","3998","94","156","67111","3961","3404","995","1840","680","66191","3748","65562","3790","125","197","64007","3712","1430","579","629","338",
"0500000US01121","Talladega County, Alabama","52780","1877","10080","1845","7781","1736","0","206","6667","1504","1114","694","2299","1009","34195","2685","30727","2836","0","206","28730","2874","1997","886","3468","902","8505","1856","8271","1853","0","206","7917","1849","354","360","234","283",
"0500000US01125","Tuscaloosa County, Alabama","129884","1398","13962","2430","9308","1931","0","206","7717","1710","1591","936","4654","2087","74611","3735","67513","4315","97","161","62554","4437","4862","1800","7098","1943","41311","4012","40669","3980","0","206","39242","3993","1427","577","642","287",
"0500000US01127","Walker County, Alabama","43740","933","7447","1790","6418","1676","0","206","5667","1602","751","401","1029","509","30918","2270","28220","2295","0","206","24754","2423","3466","1310","2698","1032","5375","1364","5177","1367","0","206","4856","1332","321","283","198","203",
"0500000US02020","Anchorage Municipality, Alaska","186440","1594","9114","2196","8686","2251","42","74","8473","2242","171","252","428","397","108826","4445","106345","4530","0","163","101307","4751","5038","1627","2481","883","68500","4043","68194","4086","100","165","66144","3900","1950","926","306","250",
"0500000US02090","Fairbanks North Star Borough, Alaska","60155","1550","2603","1070","1962","944","0","163","1250","696","712","694","641","526","37270","2782","36481","2789","442","548","33704","2906","2335","1010","789","604","20282","2441","20230","2433","0","163","19907","2449","323","341","52","81",
"0500000US02170","Matanuska-Susitna Borough, Alaska","68432","1302","4025","1003","3762","984","0","163","3319","916","443","274","263","160","47312","1735","45911","1824","0","163","42181","1922","3730","1075","1401","514","17095","1522","16727","1508","157","258","15998","1430","572","310","368","212",
"0500000US04001","Apache County, Arizona","45488","707","8316","1174","3035","938","0","218","1168","563","1867","706","5281","824","31802","1343","19333","1648","162","225","11392","1624","7779","1684","12469","1619","5370","1126","4322","1110","18","31","3003","1026","1301","572","1048","524",
"0500000US04003","Cochise County, Arizona","85134","1178","9312","1626","7265","1128","12","20","5426","1076","1827","877","2047","968","53768","2688","49769","2821","66","55","45456","3049","4247","1517","3999","1044","22054","2468","21730","2440","0","218","21208","2498","522","400","324","219",
"0500000US04005","Coconino County, Arizona","82658","1362","5302","1056","4254","1040","0","218","2816","910","1438","516","1048","319","44218","2421","42085","2376","0","218","34065","2523","8020","1529","2133","576","33138","2567","32570","2499","0","218","31875","2551","695","376","568","488",
"0500000US04013","Maricopa County, Arizona","2980415","2483","348489","9784","322820","9699","404","296","256318","9530","66098","6761","25669","4027","1625429","16198","1567938","17055","2213","783","1446232","16381","119493","9439","57491","5737","1006497","13117","996203","13346","1199","434","969586","13721","25418","3946","10294","1984",
"0500000US04015","Mohave County, Arizona","159742","1513","20353","2861","18106","2572","0","218","15983","2495","2123","793","2247","963","117924","3601","111870","4002","13","23","102138","4754","9719","2583","6054","1880","21465","2084","21002","2074","81","136","20269","2019","652","450","463","303",
"0500000US04017","Navajo County, Arizona","70833","817","11174","1425","6847","1315","53","86","4228","1278","2566","949","4327","974","50143","1971","43632","2177","413","312","32574","2309","10645","1682","6511","1335","9516","1543","9060","1566","0","218","8099","1436","961","613","456","337",
"0500000US04019","Pima County, Arizona","692885","2316","79393","4873","72016","4917","150","176","64863","5068","7003","1781","7377","1288","383799","6127","364748","6195","1105","610","342816","6997","20827","2759","19051","2462","229693","7321","225777","7260","421","345","218320","7142","7036","1292","3916","979",
"0500000US04021","Pinal County, Arizona","299006","4115","34632","3974","30988","3601","0","218","26688","3538","4300","1281","3644","1271","202238","5904","195076","5971","235","263","183940","6108","10901","2725","7162","1636","62136","4253","61276","4282","24","39","59736","4330","1516","748","860","515",
"0500000US04025","Yavapai County, Arizona","179554","1349","14713","2542","12704","2400","224","367","10817","2143","1663","1020","2009","983","113315","3937","106482","3942","801","547","99381","4104","6300","1545","6833","2072","51526","3712","50789","3647","278","284","49305","3541","1206","632","737","452",
"0500000US04027","Yuma County, Arizona","132898","1370","34762","3404","28305","3487","63","106","23150","3364","5092","1624","6457","2029","78914","3006","75284","2944","73","124","68777","2935","6434","1680","3630","1529","19222","2934","19054","2897","0","218","17920","2935","1134","592","168","137",
"0500000US05007","Benton County, Arkansas","181590","1093","19039","2545","16742","2335","0","206","14010","2303","2732","927","2297","927","98805","3928","95142","3746","166","171","88137","3609","6839","1915","3663","1492","63746","3880","62742","3927","96","124","61419","3831","1227","728","1004","551",
"0500000US05031","Craighead County, Arkansas","70401","1615","7475","2365","5255","1774","0","206","4235","1503","1020","858","2220","1442","44861","2972","42834","2940","0","206","40718","2998","2116","984","2027","836","18065","2714","17938","2705","0","206","17525","2677","413","446","127","95",
"0500000US05045","Faulkner County, Arkansas","75377","1340","4694","1269","3823","1079","0","206","3379","1086","444","296","871","736","48296","2552","46918","2671","85","124","45100","2849","1733","865","1378","554","22387","2262","22117","2235","0","206","21862","2201","255","229","270","300",
"0500000US05051","Garland County, Arkansas","71082","1029","6260","1451","5011","1356","0","206","3822","1290","1189","646","1249","687","44256","2573","41577","2769","0","206","36760","2984","4817","1588","2679","942","20566","2401","19950","2365","0","206","19116","2291","834","491","616","489",
"0500000US05069","Jefferson County, Arkansas","41425","1204","4623","1005","3070","844","0","206","2638","847","432","307","1553","696","28558","1753","24942","2064","0","206","19066","2127","5876","1374","3616","1190","8244","1229","7674","1274","0","206","7338","1202","336","336","570","415",
"0500000US05085","Lonoke County, Arkansas","48687","497","5316","1125","4739","1178","0","206","4235","1177","504","350","577","381","34048","1789","32493","1873","0","206","30070","1964","2423","1152","1555","610","9323","1366","9065","1386","0","206","8955","1366","110","195","258","302",
"0500000US05119","Pulaski County, Arkansas","263641","1725","21684","3194","17743","2701","0","206","13892","2144","3851","1634","3941","1384","148671","5294","136245","5543","518","486","120573","5524","15154","3561","12426","2385","93286","4832","90812","4672","86","137","88127","4578","2599","1166","2474","908",
"0500000US05125","Saline County, Arkansas","83551","1378","8350","1740","6119","1671","0","206","5627","1559","492","401","2231","988","52715","3589","49295","3863","0","206","46444","3844","2851","1576","3420","1056","22486","3095","22486","3095","0","206","21772","3018","714","723","0","206",
"0500000US05131","Sebastian County, Arkansas","84136","1475","13045","1962","10820","1798","0","206","8014","1662","2806","1167","2225","992","50012","2493","46808","2789","0","206","41132","2971","5676","1781","3204","1023","21079","2885","19337","2736","183","296","18793","2741","361","368","1742","916",
"0500000US05143","Washington County, Arkansas","143720","1543","22682","2632","19771","2662","123","203","15771","2710","3877","2073","2911","1648","74904","4252","71586","4389","206","237","62606","4927","8774","2566","3318","1191","46134","3673","45733","3639","0","206","43880","3696","1853","888","401","377",
"0500000US05145","White County, Arkansas","50968","656","9420","2082","7559","1936","0","206","7018","1879","541","416","1861","842","33251","2403","30213","2225","89","159","26939","2128","3185","1069","3038","961","8297","1665","8270","1669","19","33","7829","1697","422","328","27","57",
"0500000US06001","Alameda County, California","1180128","1409","120954","6868","108858","6271","40","66","97325","5356","11493","3377","12096","2268","458520","10632","436457","10410","572","365","410172","10156","25713","3765","22063","3213","600654","9143","595772","9057","246","251","582685","9382","12841","2629","4882","1495",
"0500000US06007","Butte County, California","140991","879","15961","2076","14391","1872","0","216","12935","1831","1456","645","1570","1030","81681","3717","78307","3796","55","89","72869","3788","5383","1923","3374","1148","43349","3170","42689","3115","0","216","40892","2970","1797","1092","660","445",
"0500000US06013","Contra Costa County, California","795472","1327","86579","5980","83616","6036","197","333","79510","6336","3909","1467","2963","1125","365074","7569","353563","8069","622","446","342771","8014","10170","2438","11511","2300","343819","8019","340795","7844","133","136","336479","8241","4183","1303","3024","1161",
"0500000US06017","El Dorado County, California","140993","1387","9782","1616","8922","1424","0","216","8007","1422","915","654","860","795","81144","3389","78036","3573","0","216","74765","3779","3271","1015","3108","1248","50067","3185","49526","3231","0","216","48453","3211","1073","809","541","358",
"0500000US06019","Fresno County, California","608462","1475","140697","6217","123685","6246","103","132","100200","6346","23382","3696","17012","2975","332061","8074","315144","8610","646","468","287927","8083","26571","3812","16917","2575","135704","5811","132956","5783","205","237","127715","5463","5036","1438","2748","928",
"0500000US06023","Humboldt County, California","91246","1322","7887","1395","7287","1390","0","216","6427","1315","860","527","600","449","55369","2571","52072","2528","14","25","48638","2448","3420","1257","3297","905","27990","2370","27424","2320","0","216","26888","2285","536","376","566","394",
"0500000US06025","Imperial County, California","102473","978","27283","3782","23239","3595","72","126","19898","3389","3269","1887","4044","1404","54809","4020","52655","3957","0","216","50256","3782","2399","963","2154","876","20381","2509","20166","2518","0","216","19923","2582","243","255","215","242",
"0500000US06029","Kern County, California","528886","1831","122564","6791","103862","6483","0","216","86209","6485","17653","3589","18702","3390","312576","8794","291656","9860","266","346","274384","9789","17006","3323","20920","3911","93746","6017","91832","5948","211","243","88695","5991","2926","1112","1914","935",
"0500000US06031","Kings County, California","82596","1317","21605","2058","18695","2199","0","216","12985","2156","5710","2063","2910","978","44668","2972","43458","3087","290","468","40938","3075","2230","880","1210","649","16323","2049","15931","2062","0","216","15498","2041","433","344","392","468",
"0500000US06033","Lake County, California","46353","1322","6554","1481","5929","1445","0","216","4743","1316","1186","810","625","516","32674","2322","30322","2421","303","455","27608","2806","2411","1174","2352","1082","7125","1476","7125","1476","0","216","6572","1402","553","558","0","216",
"0500000US06037","Los Angeles County, California","6850917","5153","1370437","19823","1252806","19668","1318","769","1100711","17694","150777","9749","117631","7186","3145782","26183","3020220","26283","5895","1748","2810931","26208","203394","10269","125562","7927","2334698","17829","2300372","18037","2479","858","2229592","17263","68301","5203","34326","3679",
"0500000US06039","Madera County, California","91614","1713","24630","2867","23154","2829","0","216","21084","2965","2070","911","1476","946","53329","2766","52121","2774","299","289","47595","2920","4227","1353","1208","613","13655","1938","13333","1908","0","216","13016","1834","317","314","322","311",
"0500000US06041","Marin County, California","183686","2023","12394","1915","11425","1947","0","216","9398","2054","2027","1199","969","684","59381","3423","56866","3269","93","155","54448","3097","2325","1179","2515","924","111911","3732","110499","3893","80","137","107851","4127","2568","1251","1412","946",
"0500000US06045","Mendocino County, California","60260","1192","9557","1371","8018","1377","0","216","7736","1435","282","306","1539","720","36556","2181","32973","2214","11","19","30596","2412","2366","1052","3583","1253","14147","1818","13781","1863","36","63","13107","1858","638","422","366","246",
"0500000US06047","Merced County, California","164200","1404","50501","4039","46791","3895","0","216","44702","4017","2089","1110","3710","1162","89699","4534","85833","4458","59","74","82672","4438","3102","1091","3866","1050","24000","3110","23772","3092","0","216","22842","3204","930","780","228","193",
"0500000US06053","Monterey County, California","266476","1604","73847","4379","71214","4466","0","216","61466","4796","9748","2839","2633","1228","122055","5122","119125","4939","0","216","110777","4702","8348","2048","2930","881","70574","3387","69616","3419","41","69","67032","3561","2543","951","958","510",
"0500000US06055","Napa County, California","94988","1180","13506","1993","13155","1968","0","216","11463","1864","1692","1061","351","317","46457","2522","44802","2494","142","168","41626","2639","3034","1364","1655","608","35025","2292","34356","2297","0","216","33895","2266","461","391","669","385",
"0500000US06057","Nevada County, California","75953","1156","3587","1477","3511","1467","0","216","3397","1431","114","146","76","129","45114","2695","43479","2728","168","200","39622","2807","3689","1420","1635","759","27252","2398","26683","2346","77","128","25522","2329","1084","757","569","477",
"0500000US06059","Orange County, California","2172248","3343","298745","9489","284781","9483","190","191","256527","9007","28064","4410","13964","2796","973326","16054","946838","16200","1184","483","905159","17284","40495","5202","26488","3855","900177","13022","890606","13114","595","355","871475","13079","18536","3294","9571","2619",
"0500000US06061","Placer County, California","278547","1089","15810","2785","14372","2825","0","216","13235","2729","1137","1020","1438","733","144876","4840","141453","4922","160","192","132154","5436","9139","2745","3423","1025","117861","4788","117396","4759","0","216","113898","4455","3498","1653","465","342",
"0500000US06065","Riverside County, California","1597440","2556","265582","10986","251341","10868","211","202","228903","10127","22227","4223","14241","3081","952151","13796","924035","14018","1081","806","873116","14185","49838","5255","28116","4113","379707","10880","374794","10903","190","242","363543","10879","11061","2884","4913","1203",
"0500000US06067","Sacramento County, California","1040533","1787","112109","6776","104097","6760","389","293","95476","6208","8232","2333","8012","1874","599522","8871","578349","9713","1063","554","547473","9884","29813","4868","21173","3088","328902","8305","323871","8250","468","343","316632","8603","6771","1543","5031","1029",
"0500000US06071","San Bernardino County, California","1355916","3028","256689","11326","239639","11399","47","79","208741","10250","30851","4172","17050","3459","788649","13395","761188","13661","680","366","710330","15115","50178","5806","27461","3703","310578","9559","306510","9410","122","120","296796","9575","9592","2165","4068","1198",
"0500000US06073","San Diego County, California","2247153","3427","265418","9800","246372","9075","164","164","230516","9124","15692","3777","19046","3222","1074003","16503","1041271","16785","1181","674","999148","16818","40942","4747","32732","4023","907732","14603","896933","14550","215","179","879652","14391","17066","2736","10799","2029",
"0500000US06075","San Francisco County, California","690073","2527","79495","5403","69750","5575","0","216","59869","5402","9881","2736","9745","2231","198597","6688","189118","6048","416","389","173417","6455","15285","3337","9479","2357","411981","7769","407775","7421","390","293","399254","7286","8131","1757","4206","1177",
"0500000US06077","San Joaquin County, California","468632","2060","93213","5106","88350","4921","182","178","74170","5435","13998","2891","4863","1265","279891","7096","270091","7313","777","491","251909","7600","17405","3374","9800","1659","95528","6246","94400","6284","74","84","91726","6185","2600","1164","1128","573",
"0500000US06079","San Luis Obispo County, California","185357","1221","16156","2316","15240","2234","0","216","14112","2259","1128","910","916","515","98583","4210","95924","4018","0","216","91260","3975","4664","1428","2659","913","70618","4156","69542","4240","220","226","67916","4192","1406","602","1076","595",
"0500000US06081","San Mateo County, California","547866","1873","50190","4184","46313","4176","0","216","42491","4240","3822","1617","3877","1377","208222","6504","200619","6967","145","172","193547","7082","6927","1894","7603","1341","289454","6183","286765","6349","45","75","283401","6493","3319","1205","2689","934",
"0500000US06083","Santa Barbara County, California","270436","1483","50695","4033","48435","3944","0","216","45460","4159","2975","1399","2260","1007","125186","5307","118877","5443","329","396","113513","5514","5035","1341","6309","1532","94555","4166","92943","3990","111","141","90592","3991","2240","834","1612","829",
"0500000US06085","Santa Clara County, California","1333477","2315","144356","7244","134061","7318","610","565","125054","7535","8397","1977","10295","2751","467145","9905","452459","9981","557","325","434153","10581","17749","2805","14686","2296","721976","11096","715709","11014","282","211","701687","11166","13740","2154","6267","1456",
"0500000US06087","Santa Cruz County, California","177175","1475","22048","3325","20104","3583","0","216","17604","3399","2500","1675","1944","1371","76303","4339","72265","4662","50","87","68277","4372","3938","1810","4038","1602","78824","4140","76848","4209","157","260","73967","4281","2724","1227","1976","1622",
"0500000US06089","Shasta County, California","125264","1093","8184","1619","6625","1331","7","12","6089","1293","529","347","1559","773","89538","2651","83207","2923","440","260","75252","3509","7515","2049","6331","1491","27542","2243","26823","2263","104","101","26247","2196","472","360","719","501",
"0500000US06095","Solano County, California","301025","1217","29567","3561","28537","3503","0","216","25661","3270","2876","1958","1030","490","181915","5260","175822","5382","190","199","169945","5509","5687","1289","6093","1291","89543","5283","88906","5257","0","216","86423","5243","2483","1022","637","401",
"0500000US06097","Sonoma County, California","353973","1555","35418","3331","33369","3465","0","216","30880","3479","2489","1283","2049","1023","184511","5680","178528","5588","1237","702","170362","6094","6929","2141","5983","1367","134044","5156","132778","5213","499","337","130363","5240","1916","789","1266","572",
"0500000US06099","Stanislaus County, California","344963","1701","67205","5208","61488","5132","65","80","51763","4938","9660","2940","5717","1726","217217","6190","208109","6678","120","170","195396","6937","12593","2629","9108","2308","60541","4229","59744","4229","0","216","58742","4177","1002","660","797","534",
"0500000US06101","Sutter County, California","62148","1113","12614","2336","9048","1871","77","101","8376","1887","595","539","3566","1758","36373","2669","33835","2690","27","49","32099","2640","1709","606","2538","889","13161","1889","12520","1681","57","97","12011","1708","452","303","641","557",
"0500000US06103","Tehama County, California","44987","1725","7309","1934","6497","2042","0","216","5180","1675","1317","1319","812","654","30252","2619","28488","2668","389","553","26197","2880","1902","900","1764","898","7426","2009","7004","2005","0","216","6571","1995","433","545","422","337",
"0500000US06107","Tulare County, California","272623","1083","69710","5220","60806","5323","0","216","47606","5229","13200","2703","8904","2705","165273","5803","157730","5958","221","215","141778","6151","15731","4016","7543","2386","37640","4031","36837","3993","0","216","35414","3865","1423","636","803","543",
"0500000US06111","Ventura County, California","570989","1529","76671","4441","65467","4739","0","216","58593","4098","6874","2256","11204","2520","294500","6897","280895","6992","506","451","266725","6793","13664","2951","13605","2898","199818","6215","196482","6300","185","197","192908","6328","3389","1119","3336","893",
"0500000US06113","Yolo County, California","129554","880","14320","2064","12937","2107","0","216","12093","2098","844","599","1383","681","63204","3174","59558","3285","158","250","55451","3347","3949","1787","3646","1656","52030","3006","50782","2944","0","216","49158","3024","1624","691","1248","554",
"0500000US06115","Yuba County, California","49885","972","9466","1925","8384","1924","0","216","7805","1891","579","558","1082","724","31442","2216","29902","2379","178","214","28417","2297","1307","894","1540","650","8977","1714","8556","1729","0","216","8533","1732","23","43","421","351",
"0500000US08001","Adams County, Colorado","333463","1846","50480","4686","47666","4674","0","206","44069","4652","3597","1552","2814","1258","197745","5571","189263","5577","173","165","178934","5515","10156","2283","8482","1845","85238","4271","84269","4186","140","221","82308","4171","1821","802","969","870",
"0500000US08005","Arapahoe County, Colorado","447080","1297","33276","3659","31772","3690","0","206","30111","3818","1661","856","1504","611","217289","6737","211111","6914","738","393","202231","6719","8142","1830","6178","1905","196515","5942","194487","5941","28","47","190019","6128","4440","1167","2028","762",
"0500000US08013","Boulder County, Colorado","215574","1130","11870","2477","10978","2452","0","206","9435","2395","1543","1098","892","438","63361","3767","60761","3806","75","123","57664","3992","3022","1266","2600","896","140343","4023","138920","3950","382","378","133481","4430","5057","1833","1423","553",
"0500000US08014","Broomfield County, Colorado","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US08031","Denver County, Colorado","523131","1560","45212","4338","39867","4146","125","211","36130","4004","3612","1431","5345","2164","196792","5437","184463","5679","298","372","178032","5904","6133","1781","12329","1987","281127","5780","278365","5998","151","151","269799","5633","8415","2240","2762","1369",
"0500000US08035","Douglas County, Colorado","234472","1395","4800","1325","4627","1317","0","206","4471","1311","156","158","173","249","92941","4343","91031","4498","187","183","89472","4495","1372","569","1910","1059","136731","4195","136278","4228","69","115","134877","4416","1332","872","453","338",
"0500000US08041","El Paso County, Colorado","465824","1404","22949","3557","19185","3376","55","90","18489","3493","641","343","3764","1362","259648","5941","251263","6128","1308","762","240565","5913","9390","1959","8385","2394","183227","6139","181877","6059","259","224","178422","5980","3196","1221","1350","612",
"0500000US08059","Jefferson County, Colorado","419188","2140","21950","2458","19205","2575","0","206","16663","2490","2542","1204","2745","799","195299","5800","186900","5882","137","177","178474","5664","8289","2120","8399","1611","201939","5321","200305","5328","182","229","195415","5495","4708","1579","1634","617",
"0500000US08069","Larimer County, Colorado","235313","1650","8018","2006","7694","2008","0","206","6551","1916","1143","763","324","241","111133","4440","108066","4439","492","514","101404","4510","6170","2093","3067","970","116162","4188","115399","4172","356","348","111253","3822","3790","1816","763","398",
"0500000US08077","Mesa County, Colorado","106071","1250","9074","2015","8331","2020","0","206","7665","2023","666","466","743","413","65383","3469","62740","3443","668","532","57479","3544","4593","1939","2643","753","31614","2744","31081","2689","224","233","30178","2683","679","452","533","419",
